date,open,high,low,close,adj_close,volume,stock
2020-02-11,190.649994,190.699997,183.5,184.440002,183.426743,53159900,MSFT
2020-02-12,185.580002,185.850006,181.850006,184.710007,183.695251,47062900,MSFT
2020-02-13,183.080002,186.229996,182.869995,183.710007,182.70076,35295800,MSFT
2020-02-14,183.25,185.410004,182.649994,185.350006,184.331741,23149500,MSFT
2020-02-18,185.610001,187.699997,185.5,187.229996,186.201416,27792200,MSFT
2020-02-19,188.059998,188.179993,186.470001,187.279999,186.759857,29997500,MSFT
2020-02-20,186.949997,187.25,181.100006,184.419998,183.907806,36862400,MSFT
2020-02-21,183.169998,183.5,177.25,178.589996,178.093994,48572600,MSFT
2020-02-24,167.770004,174.550003,163.229996,170.889999,170.415375,68311100,MSFT
2020-02-25,174.199997,174.839996,167.649994,168.070007,167.603226,68073300,MSFT
2020-02-26,169.710007,173.259995,168.210007,170.169998,169.697372,56206100,MSFT
2020-02-27,163.320007,167.029999,157.979996,158.179993,157.740677,93033600,MSFT
2020-02-28,152.410004,163.710007,152.0,162.009995,161.560043,97073600,MSFT
2020-03-02,165.309998,172.919998,162.309998,172.789993,172.310104,71030800,MSFT
2020-03-03,173.800003,175.0,162.259995,164.509995,164.053101,71677000,MSFT
2020-03-04,168.490005,170.699997,165.619995,170.550003,170.076324,49814400,MSFT
2020-03-05,166.050003,170.869995,165.690002,166.270004,165.808212,47817300,MSFT
2020-03-06,162.610001,163.110001,156.0,161.570007,161.121277,72821100,MSFT
2020-03-09,151.0,157.75,150.0,150.619995,150.201675,70419300,MSFT
2020-03-10,158.160004,161.029999,152.580002,160.919998,160.473068,65354400,MSFT
2020-03-11,157.130005,157.699997,151.149994,153.630005,153.203323,56371600,MSFT
2020-03-12,145.300003,153.470001,138.580002,139.059998,138.673782,93226400,MSFT
2020-03-13,147.5,161.910004,140.729996,158.830002,158.38887,92727400,MSFT
2020-03-16,140.0,149.350006,135.0,135.419998,135.043884,87905900,MSFT
2020-03-17,140.0,147.5,135.0,146.570007,146.162933,81059800,MSFT
2020-03-18,138.0,146.0,135.020004,140.399994,140.010056,81593200,MSFT
2020-03-19,142.770004,150.149994,139.0,142.710007,142.31366,85922700,MSFT
2020-03-20,146.0,147.100006,135.860001,137.350006,136.968536,84866200,MSFT
2020-03-23,137.009995,140.570007,132.520004,135.979996,135.602341,78975200,MSFT
2020-03-24,143.75,149.600006,141.270004,148.339996,147.928009,82516700,MSFT
2020-03-25,148.910004,154.330002,144.440002,146.919998,146.511948,75638200,MSFT
2020-03-26,148.399994,156.660004,148.369995,156.110001,155.676437,64568100,MSFT
2020-03-27,151.75,154.889999,149.199997,149.699997,149.284225,57042300,MSFT
2020-03-30,152.440002,160.600006,150.009995,160.229996,159.784988,63420300,MSFT
2020-03-31,159.399994,164.779999,156.559998,157.710007,157.271988,77927200,MSFT
2020-04-01,153.0,157.75,150.820007,152.110001,151.687546,57969900,MSFT
2020-04-02,151.860001,155.479996,150.360001,155.259995,154.828781,49630700,MSFT
2020-04-03,155.100006,157.380005,152.190002,153.830002,153.402771,41243300,MSFT
2020-04-06,160.320007,166.5,157.580002,165.270004,164.810989,67111700,MSFT
2020-04-07,169.589996,170.0,163.259995,163.490005,163.035934,62769000,MSFT
2020-04-08,165.669998,166.669998,163.5,165.130005,164.671387,48318200,MSFT
2020-04-09,166.360001,167.369995,163.330002,165.139999,164.681351,51431800,MSFT
2020-04-13,164.350006,165.570007,162.300003,165.509995,165.050323,41905300,MSFT
2020-04-14,169.0,173.75,168.0,173.699997,173.217575,52874300,MSFT
2020-04-15,171.199997,173.570007,169.240005,171.880005,171.402634,40940800,MSFT
2020-04-16,174.300003,177.279999,172.899994,177.039993,176.548294,50479600,MSFT
2020-04-17,179.5,180.0,175.869995,178.600006,178.103973,52765600,MSFT
2020-04-20,176.630005,178.75,174.990005,175.059998,174.573792,36669600,MSFT
2020-04-21,173.5,173.669998,166.110001,167.820007,167.353912,56203700,MSFT
2020-04-22,171.389999,174.0,170.820007,173.520004,173.038086,34651600,MSFT
2020-04-23,174.110001,175.059998,170.910004,171.419998,170.943909,32790800,MSFT
2020-04-24,172.059998,174.559998,170.710007,174.550003,174.065216,34305300,MSFT
2020-04-27,176.589996,176.899994,173.300003,174.050003,173.566605,33194400,MSFT
2020-04-28,175.589996,175.669998,169.389999,169.809998,169.338379,34392700,MSFT
2020-04-29,173.220001,177.679993,171.880005,177.429993,176.93721,51286600,MSFT
2020-04-30,180.0,180.399994,176.229996,179.210007,178.71228,53661300,MSFT
2020-05-01,175.800003,178.639999,174.009995,174.570007,174.085175,39370500,MSFT
2020-05-04,174.490005,179.0,173.800003,178.839996,178.343292,30372900,MSFT
2020-05-05,180.619995,183.649994,179.899994,180.759995,180.257965,36839200,MSFT
2020-05-06,182.080002,184.199997,181.630005,182.539993,182.03302,32139300,MSFT
2020-05-07,184.169998,184.550003,182.580002,183.600006,183.090088,28316000,MSFT
2020-05-08,184.979996,185.0,183.360001,184.679993,184.167068,30912600,MSFT
2020-05-11,183.149994,187.509995,182.850006,186.740005,186.221359,30809400,MSFT
2020-05-12,186.800003,187.039993,182.300003,182.509995,182.003098,32038200,MSFT
2020-05-13,182.550003,184.050003,176.539993,179.75,179.250778,44711500,MSFT
2020-05-14,177.539993,180.690002,175.679993,180.529999,180.02861,41873900,MSFT
2020-05-15,179.059998,187.059998,177.0,183.160004,182.651306,46610400,MSFT
2020-05-18,185.75,186.199997,183.960007,184.910004,184.396439,35306600,MSFT
2020-05-19,185.029999,186.600006,183.490005,183.630005,183.119995,26799100,MSFT
2020-05-20,184.809998,185.850006,183.940002,185.660004,185.660004,31261300,MSFT
2020-05-21,185.399994,186.669998,183.289993,183.429993,183.429993,29119500,MSFT
2020-05-22,183.190002,184.460007,182.539993,183.509995,183.509995,20826900,MSFT
2020-05-26,186.339996,186.5,181.100006,181.570007,181.570007,36073600,MSFT
2020-05-27,180.199997,181.990005,176.600006,181.809998,181.809998,39517100,MSFT
2020-05-28,180.740005,184.149994,180.380005,181.399994,181.399994,33810200,MSFT
2020-05-29,182.729996,184.270004,180.410004,183.25,183.25,42146700,MSFT
2020-06-01,182.539993,183.0,181.460007,182.830002,182.830002,22622400,MSFT
2020-06-02,184.25,185.0,181.350006,184.910004,184.910004,30794600,MSFT
2020-06-03,184.820007,185.940002,183.580002,185.360001,185.360001,27311000,MSFT
2020-06-04,184.300003,185.839996,182.300003,182.919998,182.919998,28761800,MSFT
2020-06-05,182.619995,187.729996,182.009995,187.199997,187.199997,39893600,MSFT
2020-06-08,185.940002,188.550003,184.440002,188.360001,188.360001,33211600,MSFT
2020-06-09,188.0,190.699997,187.259995,189.800003,189.800003,29783900,MSFT
2020-06-10,191.130005,198.520004,191.009995,196.839996,196.839996,43872300,MSFT
2020-06-11,193.130005,195.759995,186.070007,186.270004,186.270004,52854700,MSFT
2020-06-12,190.539993,191.720001,185.179993,187.740005,187.740005,43345700,MSFT
2020-06-15,184.580002,190.820007,184.009995,188.940002,188.940002,32770200,MSFT
2020-06-16,192.889999,195.580002,191.460007,193.570007,193.570007,42556700,MSFT
2020-06-17,195.029999,196.320007,193.690002,194.240005,194.240005,25655900,MSFT
2020-06-18,194.0,196.490005,194.0,196.320007,196.320007,23061600,MSFT
2020-06-19,198.589996,199.289993,194.369995,195.149994,195.149994,44441100,MSFT
2020-06-22,195.789993,200.759995,195.229996,200.570007,200.570007,32818900,MSFT
2020-06-23,202.089996,203.949997,201.429993,201.910004,201.910004,30917400,MSFT
2020-06-24,201.600006,203.25,196.559998,197.839996,197.839996,36740600,MSFT
2020-06-25,197.800003,200.610001,195.470001,200.339996,200.339996,27803900,MSFT
2020-06-26,199.729996,199.889999,194.880005,196.330002,196.330002,54675800,MSFT
2020-06-29,195.779999,198.529999,193.550003,198.440002,198.440002,26701600,MSFT
2020-06-30,197.880005,204.399994,197.740005,203.509995,203.509995,34310300,MSFT
2020-07-01,203.139999,206.350006,201.770004,204.699997,204.699997,32061200,MSFT
2020-07-02,205.679993,208.020004,205.0,206.259995,206.259995,29315800,MSFT
2020-07-06,208.830002,211.130005,208.089996,210.699997,210.699997,31897600,MSFT
2020-07-07,210.449997,214.669998,207.990005,208.25,208.25,33600700,MSFT
2020-07-08,210.070007,213.259995,208.690002,212.830002,212.830002,33600000,MSFT
2020-07-09,216.330002,216.380005,211.470001,214.320007,214.320007,33121700,MSFT
2020-07-10,213.619995,214.080002,211.080002,213.669998,213.669998,26177600,MSFT
2019-07-15,372.940002,373.679993,362.299988,366.600006,366.600006,7944700,NFLX
2019-07-16,370.089996,371.339996,364.920013,365.98999,365.98999,5863200,NFLX
2019-07-17,366.25,366.5,361.75,362.440002,362.440002,13639500,NFLX
2019-07-18,323.76001,329.850006,320.299988,325.209991,325.209991,31305900,NFLX
2019-07-19,323.399994,325.850006,314.230011,315.100006,315.100006,16302500,NFLX
2019-07-22,312.0,314.540009,305.809998,310.619995,310.619995,17718000,NFLX
2019-07-23,311.440002,313.5,306.0,307.299988,307.299988,9171100,NFLX
2019-07-24,310.51001,319.98999,307.25,317.940002,317.940002,11961800,NFLX
2019-07-25,318.859985,327.690002,316.299988,326.459991,326.459991,10798500,NFLX
2019-07-26,328.790009,336.0,327.5,335.779999,335.779999,10847500,NFLX
2019-07-29,335.980011,336.399994,328.769989,332.700012,332.700012,5782800,NFLX
2019-07-30,329.200012,329.649994,323.230011,325.929993,325.929993,6029300,NFLX
2019-07-31,325.160004,331.769989,318.529999,322.98999,322.98999,6259500,NFLX
2019-08-01,324.25,328.579987,318.73999,319.5,319.5,6563200,NFLX
2019-08-02,317.48999,319.410004,311.799988,318.829987,318.829987,6280300,NFLX
2019-08-05,310.959991,313.420013,304.679993,307.630005,307.630005,8692500,NFLX
2019-08-06,310.579987,311.880005,305.299988,310.100006,310.100006,6179100,NFLX
2019-08-07,302.559998,305.0,296.809998,304.290009,304.290009,9322400,NFLX
2019-08-08,311.029999,316.359985,306.630005,315.899994,315.899994,5905900,NFLX
2019-08-09,313.73999,316.640015,305.679993,308.929993,308.929993,5349100,NFLX
2019-08-12,305.459991,312.890015,303.23999,310.829987,310.829987,6531700,NFLX
2019-08-13,309.769989,316.429993,308.160004,312.279999,312.279999,5289400,NFLX
2019-08-14,308.01001,308.410004,298.01001,299.109985,299.109985,7355800,NFLX
2019-08-15,299.5,300.630005,288.0,295.76001,295.76001,9629200,NFLX
2019-08-16,298.859985,303.549988,296.269989,302.799988,302.799988,6905800,NFLX
2019-08-19,306.25,311.75,304.75,309.380005,309.380005,4942200,NFLX
2019-08-20,304.570007,305.0,297.679993,298.98999,298.98999,7349900,NFLX
2019-08-21,301.609985,302.880005,296.200012,297.809998,297.809998,5685400,NFLX
2019-08-22,298.649994,300.329987,293.149994,296.929993,296.929993,4974200,NFLX
2019-08-23,295.0,299.01001,290.320007,291.440002,291.440002,6324900,NFLX
2019-08-26,295.23999,296.950012,292.5,294.980011,294.980011,4695700,NFLX
2019-08-27,294.540009,296.769989,287.200012,291.029999,291.029999,6309400,NFLX
2019-08-28,289.470001,292.820007,287.75,291.769989,291.769989,3955700,NFLX
2019-08-29,295.0,299.929993,294.98999,296.779999,296.779999,4388500,NFLX
2019-08-30,298.779999,298.940002,290.850006,293.75,293.75,4446400,NFLX
2019-09-03,290.820007,293.899994,288.059998,289.290009,289.290009,3682800,NFLX
2019-09-04,291.25,292.380005,286.51001,291.519989,291.519989,4652500,NFLX
2019-09-05,285.320007,293.970001,282.790009,293.25,293.25,8966800,NFLX
2019-09-06,293.350006,293.350006,287.029999,290.170013,290.170013,5166600,NFLX
2019-09-09,294.809998,301.549988,290.600006,294.339996,294.339996,8232700,NFLX
2019-09-10,291.160004,297.170013,282.660004,287.98999,287.98999,12320200,NFLX
2019-09-11,285.700012,292.649994,284.609985,288.269989,288.269989,7405900,NFLX
2019-09-12,288.100006,292.730011,286.600006,288.859985,288.859985,5010900,NFLX
2019-09-13,290.609985,296.619995,290.040009,294.149994,294.149994,6583100,NFLX
2019-09-16,294.230011,297.429993,289.779999,294.290009,294.290009,5307400,NFLX
2019-09-17,294.5,299.149994,291.790009,298.600006,298.600006,4777100,NFLX
2019-09-18,294.98999,296.049988,287.450012,291.559998,291.559998,7811100,NFLX
2019-09-19,291.559998,293.809998,283.399994,286.600006,286.600006,8461300,NFLX
2019-09-20,280.26001,282.5,266.0,270.75,270.75,23832800,NFLX
2019-09-23,268.350006,273.390015,261.890015,265.920013,265.920013,13478600,NFLX
2019-09-24,262.5,265.0,252.279999,254.589996,254.589996,16338200,NFLX
2019-09-25,255.710007,266.600006,253.699997,264.75,264.75,11643800,NFLX
2019-09-26,266.420013,268.049988,260.200012,263.309998,263.309998,7684000,NFLX
2019-09-27,266.179993,267.440002,260.390015,263.079987,263.079987,7328300,NFLX
2019-09-30,264.0,268.880005,262.779999,267.619995,267.619995,6727200,NFLX
2019-10-01,267.350006,272.200012,264.029999,269.579987,269.579987,8650300,NFLX
2019-10-02,263.609985,269.350006,262.190002,268.029999,268.029999,7659100,NFLX
2019-10-03,267.779999,268.839996,257.01001,268.149994,268.149994,8951000,NFLX
2019-10-04,268.200012,275.480011,266.470001,272.790009,272.790009,9890400,NFLX
2019-10-07,271.98999,276.679993,271.279999,274.459991,274.459991,6525600,NFLX
2019-10-08,273.029999,275.529999,270.640015,270.720001,270.720001,6276400,NFLX
2019-10-09,270.019989,271.0,264.570007,267.529999,267.529999,6794400,NFLX
2019-10-10,265.970001,280.529999,265.029999,280.480011,280.480011,10809100,NFLX
2019-10-11,284.799988,287.869995,282.339996,282.929993,282.929993,8786100,NFLX
2019-10-14,283.929993,286.929993,282.0,285.529999,285.529999,5513200,NFLX
2019-10-15,283.820007,285.869995,279.399994,284.25,284.25,7685600,NFLX
2019-10-16,283.119995,288.170013,280.73999,286.279999,286.279999,16175900,NFLX
2019-10-17,304.48999,308.75,288.299988,293.350006,293.350006,38258900,NFLX
2019-10-18,289.359985,290.899994,273.359985,275.299988,275.299988,23429900,NFLX
2019-10-21,272.890015,279.940002,269.0,278.049988,278.049988,12599200,NFLX
2019-10-22,271.160004,275.410004,265.799988,266.690002,266.690002,11802400,NFLX
2019-10-23,268.059998,273.920013,266.630005,271.269989,271.269989,7133500,NFLX
2019-10-24,271.809998,274.019989,268.799988,271.5,271.5,4827400,NFLX
2019-10-25,270.679993,277.769989,270.179993,276.820007,276.820007,4747800,NFLX
2019-10-28,278.049988,285.75,277.350006,281.859985,281.859985,6248400,NFLX
2019-10-29,281.869995,284.410004,277.549988,281.209991,281.209991,4356200,NFLX
2019-10-30,284.339996,293.48999,283.0,291.450012,291.450012,9345600,NFLX
2019-10-31,291.0,291.450012,284.779999,287.410004,287.410004,5090000,NFLX
2019-11-01,288.700012,289.119995,283.019989,286.809998,286.809998,5594300,NFLX
2019-11-04,288.0,295.390015,287.160004,292.859985,292.859985,5566200,NFLX
2019-11-05,289.98999,291.190002,286.309998,288.029999,288.029999,4062400,NFLX
2019-11-06,288.190002,290.559998,285.839996,288.589996,288.589996,3438300,NFLX
2019-11-07,290.700012,298.190002,288.269989,289.570007,289.570007,5928500,NFLX
2019-11-08,288.730011,293.98999,287.51001,291.570007,291.570007,4509000,NFLX
2019-11-11,289.160004,296.359985,288.5,294.179993,294.179993,3944300,NFLX
2019-11-12,295.320007,295.350006,288.700012,292.01001,292.01001,5772800,NFLX
2019-11-13,291.029999,293.410004,281.140015,283.109985,283.109985,9158900,NFLX
2019-11-14,283.25,290.630005,283.220001,289.619995,289.619995,6529000,NFLX
2019-11-15,290.589996,295.820007,287.570007,295.029999,295.029999,6333800,NFLX
2019-11-18,296.0,304.98999,293.279999,302.570007,302.570007,8616600,NFLX
2019-11-19,304.01001,305.670013,298.519989,302.600006,302.600006,5918000,NFLX
2019-11-20,301.01001,308.25,301.0,305.160004,305.160004,5111800,NFLX
2019-11-21,306.0,312.690002,304.26001,311.690002,311.690002,7488400,NFLX
2019-11-22,309.100006,311.399994,304.410004,310.480011,310.480011,5970100,NFLX
2019-11-25,308.829987,315.730011,305.25,315.549988,315.549988,7873900,NFLX
2019-11-26,315.0,316.5,311.690002,312.48999,312.48999,5321000,NFLX
2019-11-27,313.929993,316.820007,312.75,315.929993,315.929993,4096900,NFLX
2019-11-29,315.779999,316.619995,313.339996,314.660004,314.660004,2411700,NFLX
2019-12-02,314.390015,314.390015,303.75,309.98999,309.98999,6218800,NFLX
2019-12-03,302.220001,307.359985,301.880005,306.160004,306.160004,4992800,NFLX
2019-12-04,308.429993,308.429993,303.269989,304.320007,304.320007,3512100,NFLX
2019-12-05,305.269989,306.480011,298.809998,302.859985,302.859985,4615500,NFLX
2019-12-06,304.700012,307.850006,302.600006,307.350006,307.350006,4457800,NFLX
2019-12-09,307.350006,311.48999,302.440002,302.5,302.5,5748400,NFLX
2019-12-10,296.119995,298.940002,292.019989,293.119995,293.119995,10476100,NFLX
2019-12-11,294.48999,299.429993,294.200012,298.929993,298.929993,5589800,NFLX
2019-12-12,295.670013,299.170013,295.059998,298.440002,298.440002,4766600,NFLX
2019-12-13,298.5,301.799988,297.25,298.5,298.5,3879700,NFLX
2019-12-16,300.850006,305.709991,298.630005,304.209991,304.209991,4658900,NFLX
2019-12-17,307.359985,316.799988,306.600006,315.480011,315.480011,10427100,NFLX
2019-12-18,316.26001,325.359985,315.600006,320.799988,320.799988,11207400,NFLX
2019-12-19,324.5,332.829987,324.179993,332.220001,332.220001,9822300,NFLX
2019-12-20,335.0,338.0,330.600006,336.899994,336.899994,9914900,NFLX
2019-12-23,337.76001,337.950012,331.019989,333.100006,333.100006,5765300,NFLX
2019-12-24,334.01001,335.700012,331.600006,333.200012,333.200012,2019300,NFLX
2019-12-26,334.600006,336.459991,332.01001,332.630005,332.630005,3589900,NFLX
2019-12-27,332.959991,333.820007,326.01001,329.089996,329.089996,5036100,NFLX
2019-12-30,329.079987,329.190002,322.859985,323.309998,323.309998,4311500,NFLX
2019-12-31,322.0,324.920013,321.089996,323.570007,323.570007,3713300,NFLX
2020-01-02,326.100006,329.980011,324.779999,329.809998,329.809998,4485800,NFLX
2020-01-03,326.779999,329.859985,325.529999,325.899994,325.899994,3806900,NFLX
2020-01-06,323.119995,336.359985,321.200012,335.829987,335.829987,5663100,NFLX
2020-01-07,336.470001,336.700012,330.299988,330.75,330.75,4703200,NFLX
2020-01-08,331.48999,342.700012,331.049988,339.26001,339.26001,7104500,NFLX
2020-01-09,342.0,343.420013,334.609985,335.660004,335.660004,4709300,NFLX
2020-01-10,337.130005,338.5,327.269989,329.049988,329.049988,4718300,NFLX
2020-01-13,331.799988,340.850006,331.51001,338.920013,338.920013,6290000,NFLX
2020-01-14,344.399994,345.380005,335.519989,338.690002,338.690002,7199400,NFLX
2020-01-15,338.679993,343.170013,336.600006,339.070007,339.070007,5158000,NFLX
2020-01-16,343.5,343.559998,335.850006,338.619995,338.619995,5008500,NFLX
2020-01-17,341.0,341.570007,337.380005,339.670013,339.670013,6066500,NFLX
2020-01-21,340.0,341.0,332.589996,338.109985,338.109985,14350300,NFLX
2020-01-22,332.549988,336.299988,323.600006,326.0,326.0,21730000,NFLX
2020-01-23,326.040009,349.880005,325.01001,349.600006,349.600006,18200300,NFLX
2020-01-24,348.459991,359.850006,345.880005,353.160004,353.160004,17939700,NFLX
2020-01-27,345.950012,351.899994,341.019989,342.880005,342.880005,7709500,NFLX
2020-01-28,345.880005,352.399994,342.779999,348.519989,348.519989,6821600,NFLX
2020-01-29,349.0,349.399994,338.549988,343.160004,343.160004,7643500,NFLX
2020-01-30,341.100006,348.200012,339.25,347.73999,347.73999,5328100,NFLX
2020-01-31,347.390015,347.390015,340.980011,345.089996,345.089996,5230000,NFLX
2020-02-03,347.23999,359.630005,346.279999,358.0,358.0,6674900,NFLX
2020-02-04,361.0,369.570007,356.100006,369.01001,369.01001,7161500,NFLX
2020-02-05,375.130005,375.25,362.299988,369.670013,369.670013,6437000,NFLX
2020-02-06,369.600006,371.549988,362.51001,366.950012,366.950012,3920400,NFLX
2020-02-07,365.040009,371.799988,363.570007,366.769989,366.769989,4385200,NFLX
2020-02-10,365.0,374.799988,362.519989,371.070007,371.070007,5294100,NFLX
2020-02-11,373.75,378.109985,369.720001,373.690002,373.690002,4772900,NFLX
2020-02-12,377.179993,380.619995,375.880005,380.01001,380.01001,4624800,NFLX
2020-02-13,376.959991,385.369995,376.51001,381.399994,381.399994,4485400,NFLX
2020-02-14,381.470001,385.149994,379.429993,380.399994,380.399994,3736300,NFLX
2020-02-18,379.299988,389.540009,379.190002,387.779999,387.779999,5173900,NFLX
2020-02-19,388.119995,392.950012,384.899994,386.190002,386.190002,4896400,NFLX
2020-02-20,386.559998,389.700012,376.679993,386.0,386.0,4079400,NFLX
2020-02-21,385.329987,387.320007,377.899994,380.070007,380.070007,3930100,NFLX
2020-02-24,364.76001,372.820007,361.0,368.700012,368.700012,6936400,NFLX
2020-02-25,372.0,375.649994,357.720001,360.089996,360.089996,6481200,NFLX
2020-02-26,366.309998,382.0,365.0,379.23999,379.23999,8934100,NFLX
2020-02-27,371.459991,391.559998,370.600006,371.709991,371.709991,10949100,NFLX
2020-02-28,364.209991,376.769989,356.799988,369.029999,369.029999,11178600,NFLX
2020-03-02,373.109985,381.359985,364.5,381.049988,381.049988,6997900,NFLX
2020-03-03,381.029999,393.519989,367.399994,368.769989,368.769989,8364600,NFLX
2020-03-04,377.769989,384.01001,370.51001,383.790009,383.790009,5487300,NFLX
2020-03-05,381.0,391.399994,368.640015,372.779999,372.779999,8747000,NFLX
2020-03-06,367.700012,371.309998,356.850006,368.970001,368.970001,8147200,NFLX
2020-03-09,343.859985,357.470001,341.720001,346.48999,346.48999,7405500,NFLX
2020-03-10,356.429993,364.540009,347.850006,364.130005,364.130005,7604400,NFLX
2020-03-11,358.920013,362.980011,344.790009,349.920013,349.920013,6036000,NFLX
2020-03-12,326.5,335.720001,307.320007,315.25,315.25,12071600,NFLX
2020-03-13,330.51001,336.420013,307.390015,336.299988,336.299988,9458200,NFLX
2020-03-16,306.630005,334.350006,294.75,298.839996,298.839996,10559900,NFLX
2020-03-17,306.190002,322.899994,290.25,319.75,319.75,10013900,NFLX
2020-03-18,302.399994,331.579987,300.0,315.470001,315.470001,12593600,NFLX
2020-03-19,324.329987,348.51001,316.820007,332.029999,332.029999,10616000,NFLX
2020-03-20,342.309998,350.48999,332.0,332.829987,332.829987,10853800,NFLX
2020-03-23,347.890015,366.109985,340.880005,360.269989,360.269989,13449400,NFLX
2020-03-24,369.98999,372.929993,353.029999,357.320007,357.320007,11638700,NFLX
2020-03-25,361.019989,362.0,339.170013,342.390015,342.390015,8767200,NFLX
2020-03-26,344.0,363.839996,341.730011,362.98999,362.98999,7229600,NFLX
2020-03-27,359.089996,368.559998,353.0,357.119995,357.119995,7948800,NFLX
2020-03-30,363.0,377.799988,361.170013,370.959991,370.959991,8622000,NFLX
2020-03-31,367.929993,383.01001,366.440002,375.5,375.5,9366500,NFLX
2020-04-01,376.049988,380.230011,361.019989,364.079987,364.079987,6672500,NFLX
2020-04-02,364.079987,370.98999,360.059998,370.079987,370.079987,4592500,NFLX
2020-04-03,367.470001,370.899994,357.51001,361.76001,361.76001,4860800,NFLX
2020-04-06,365.220001,380.290009,361.709991,379.959991,379.959991,8183900,NFLX
2020-04-07,380.0,381.329987,369.339996,372.279999,372.279999,7046400,NFLX
2020-04-08,374.01001,378.390015,368.309998,371.119995,371.119995,6908900,NFLX
2020-04-09,371.059998,372.100006,363.029999,370.720001,370.720001,7711300,NFLX
2020-04-13,371.309998,400.51001,367.700012,396.720001,396.720001,11692900,NFLX
2020-04-14,397.5,417.820007,394.850006,413.549988,413.549988,11581000,NFLX
2020-04-15,413.0,434.980011,412.25,426.75,426.75,13561200,NFLX
2020-04-16,437.0,449.519989,431.609985,439.170013,439.170013,16128700,NFLX
2020-04-17,431.0,432.0,414.700012,422.959991,422.959991,12616300,NFLX
2020-04-20,435.170013,444.48999,430.559998,437.48999,437.48999,12655800,NFLX
2020-04-21,444.769989,447.0,425.600006,433.829987,433.829987,23177600,NFLX
2020-04-22,429.730011,433.0,413.0,421.420013,421.420013,21123800,NFLX
2020-04-23,419.26001,438.410004,419.26001,426.700012,426.700012,13952300,NFLX
2020-04-24,425.0,427.170013,415.880005,424.98999,424.98999,8670400,NFLX
2020-04-27,425.0,429.0,420.839996,421.380005,421.380005,6277500,NFLX
2020-04-28,419.98999,421.0,402.910004,403.829987,403.829987,10101200,NFLX
2020-04-29,399.529999,415.859985,393.600006,411.890015,411.890015,9693100,NFLX
2020-04-30,410.309998,424.440002,408.0,419.850006,419.850006,7939400,NFLX
2020-05-01,415.100006,427.970001,411.730011,415.269989,415.269989,8299900,NFLX
2020-05-04,417.779999,428.540009,414.869995,428.149994,428.149994,7799100,NFLX
2020-05-05,427.559998,431.0,421.559998,424.679993,424.679993,6286300,NFLX
2020-05-06,429.299988,439.769989,426.390015,434.26001,434.26001,6660700,NFLX
2020-05-07,436.890015,438.880005,430.660004,436.529999,436.529999,5641900,NFLX
2020-05-08,434.140015,442.0,433.640015,435.549988,435.549988,5054300,NFLX
2020-05-11,436.329987,444.890015,435.559998,440.519989,440.519989,5480300,NFLX
2020-05-12,442.0,444.170013,431.359985,431.820007,431.820007,4598200,NFLX
2020-05-13,435.690002,447.0,427.269989,438.269989,438.269989,7014600,NFLX
2020-05-14,444.899994,452.380005,432.820007,441.950012,441.950012,9007500,NFLX
2020-05-15,440.700012,455.0,437.51001,454.190002,454.190002,7244000,NFLX
2020-05-18,451.160004,456.359985,443.350006,452.579987,452.579987,7780300,NFLX
2020-05-19,453.399994,458.970001,450.470001,451.040009,451.040009,4810500,NFLX
2020-05-20,454.25,455.809998,444.0,447.670013,447.670013,5607300,NFLX
2020-05-21,448.559998,448.959991,430.25,436.25,436.25,9117300,NFLX
2020-05-22,437.0,439.089996,427.179993,429.320007,429.320007,5422300,NFLX
2020-05-26,427.769989,428.5,413.140015,414.769989,414.769989,7881100,NFLX
2020-05-27,410.380005,420.019989,397.859985,419.890015,419.890015,10446300,NFLX
2020-05-28,417.23999,422.369995,411.5,413.440002,413.440002,5655100,NFLX
2020-05-29,417.459991,420.299988,411.850006,419.730011,419.730011,5270500,NFLX
2020-06-01,418.829987,426.720001,415.980011,425.920013,425.920013,3743700,NFLX
2020-06-02,425.869995,427.589996,419.459991,427.309998,427.309998,3494800,NFLX
2020-06-03,426.950012,427.100006,418.049988,421.970001,421.970001,4316000,NFLX
2020-06-04,422.390015,428.709991,410.029999,414.329987,414.329987,5410500,NFLX
2020-06-05,407.290009,420.23999,404.25,419.600006,419.600006,5099600,NFLX
2020-06-08,416.0,420.799988,406.5,419.48999,419.48999,5851500,NFLX
2020-06-09,421.649994,434.730011,420.309998,434.049988,434.049988,6797000,NFLX
2020-06-10,436.0,439.690002,430.549988,434.480011,434.480011,4896900,NFLX
2020-06-11,428.200012,445.570007,424.160004,425.559998,425.559998,7462900,NFLX
2020-06-12,429.0,434.059998,412.450012,418.070007,418.070007,6457400,NFLX
2020-06-15,421.399994,426.48999,415.420013,425.5,425.5,4467900,NFLX
2020-06-16,425.76001,437.959991,425.179993,436.130005,436.130005,5507900,NFLX
2020-06-17,441.820007,450.459991,439.220001,447.769989,447.769989,6522400,NFLX
2020-06-18,448.730011,452.76001,442.799988,449.869995,449.869995,4277600,NFLX
2020-06-19,449.119995,453.970001,445.600006,453.720001,453.720001,5934500,NFLX
2020-06-22,455.01001,468.589996,454.209991,468.040009,468.040009,6272100,NFLX
2020-06-23,466.5,474.01001,464.5,466.26001,466.26001,5948400,NFLX
2020-06-24,468.540009,472.359985,454.0,457.850006,457.850006,4826200,NFLX
2020-06-25,458.859985,467.01001,454.0,465.910004,465.910004,4134500,NFLX
